date,n_incidents,length_in_meters,delay_in_seconds,latitude,longitude
2019-11-16 03,4.0,677.5,116.25,41.5449259,-8.38598155
2019-11-16 04,5.0,575.2,193.8,41.54712826,-8.39381092
2019-11-16 05,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-16 06,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-16 07,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-16 08,4.0,749.75,13.5,41.545905250000004,-8.3815864
2019-11-16 09,4.0,710.0,50.5,41.543870125,-8.38687135
2019-11-16 10,7.0,526.5714285714286,97.14285714285714,41.549302485714286,-8.404633614285714
2019-11-16 11,11.0,481.45454545454544,163.63636363636363,41.549368618181816,-8.408204236363638
2019-11-16 12,6.0,603.0,97.66666666666667,41.54863271666667,-8.401007483333332
2019-11-16 13,6.0,563.3333333333334,84.16666666666667,41.54725853333333,-8.398039616666667
2019-11-16 14,4.0,702.75,34.5,41.545440875,-8.38408655
2019-11-16 15,7.0,484.57142857142856,75.42857142857143,41.54779777142858,-8.406278971428572
2019-11-16 16,8.0,518.0,103.0,41.548376562499996,-8.4004726625
2019-11-16 17,13.0,410.9230769230769,123.0,41.55489773846154,-8.409559492307691
2019-11-16 18,5.0,581.4,64.8,41.543901840000004,-8.38582864
2019-11-16 19,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-16 20,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-16 21,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-16 22,4.0,677.5,73.75,41.5449259,-8.38598155
2019-11-16 23,4.0,674.75,44.25,41.544615775000004,-8.385774
2019-11-17 00,4.0,758.75,93.25,41.54389225,-8.383989999999999
2019-11-17 01,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 02,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 03,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 04,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 05,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 06,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 07,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 08,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 09,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 10,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 11,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 12,4.0,677.5,85.0,41.5449259,-8.38598155
2019-11-17 13,4.0,689.75,35.5,41.541869525,-8.389552225
2019-11-17 14,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 15,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 16,7.0,666.8571428571429,81.71428571428571,41.54600682857143,-8.401574371428572
2019-11-17 17,7.0,522.1428571428571,91.42857142857143,41.55059034285715,-8.395540157142857
2019-11-17 18,7.0,485.42857142857144,98.57142857142857,41.55303441428572,-8.3927246
2019-11-17 19,4.0,688.5,57.25,41.545020125,-8.386021099999999
2019-11-17 20,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 21,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-17 22,4.0,673.75,60.25,41.541240875,-8.3874638
2019-11-17 23,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-18 00,4.0,657.75,43.5,41.54336485,-8.3881102
2019-11-18 01,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-18 02,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-18 03,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-18 04,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-18 05,4.0,724.0,13.0,41.541466875,-8.389891875
2019-11-18 06,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-18 07,5.0,748.0,60.6,41.53531339999999,-8.3997512
2019-11-18 08,44.0,709.5227272727273,184.47727272727272,41.54945468863636,-8.421083913636366
2019-11-18 09,40.0,579.4,183.4,41.54741210000002,-8.424226352500003
2019-11-18 10,3.0,848.0,0.0,41.5412553,-8.3729326
2019-11-18 11,6.0,584.0,86.33333333333333,41.54864233333333,-8.392079533333334
2019-11-18 12,7.0,645.1428571428571,86.0,41.538669257142864,-8.408968642857143
2019-11-18 13,8.0,429.75,81.25,41.54701585,-8.40119585
2019-11-18 14,13.0,570.4615384615385,135.76923076923077,41.54450695384615,-8.412169161538461
2019-11-18 15,6.0,489.3333333333333,133.66666666666666,41.54795121666667,-8.401825783333335
2019-11-18 16,5.0,507.6,154.2,41.55070792,-8.42170184
2019-11-18 17,67.0,500.95522388059703,179.9402985074627,41.54541372089552,-8.427307022388057
2019-11-18 18,138.0,527.2391304347826,204.55072463768116,41.54559241014489,-8.427511081159418
2019-11-18 19,55.0,647.2545454545455,214.83636363636364,41.548346001818174,-8.422631607272727
2019-11-18 20,5.0,693.8,272.0,41.555033,-8.41994044
2019-11-18 21,0.0,0.0,0.0,0.0,0.0
2019-11-18 22,0.0,0.0,0.0,0.0,0.0
2019-11-18 23,0.0,0.0,0.0,0.0,0.0
2019-11-19 00,0.0,0.0,0.0,0.0,0.0
2019-11-19 01,0.0,0.0,0.0,0.0,0.0
2019-11-19 02,0.0,0.0,0.0,0.0,0.0
2019-11-19 03,0.0,0.0,0.0,0.0,0.0
2019-11-19 04,0.0,0.0,0.0,0.0,0.0
2019-11-19 05,0.0,0.0,0.0,0.0,0.0
2019-11-19 06,0.0,0.0,0.0,0.0,0.0
2019-11-19 07,0.0,0.0,0.0,0.0,0.0
2019-11-19 08,0.0,0.0,0.0,0.0,0.0
2019-11-19 09,0.0,0.0,0.0,0.0,0.0
2019-11-19 10,0.0,0.0,0.0,0.0,0.0
2019-11-19 11,0.0,0.0,0.0,0.0,0.0
2019-11-19 12,0.0,0.0,0.0,0.0,0.0
2019-11-19 13,0.0,0.0,0.0,0.0,0.0
2019-11-19 14,0.0,0.0,0.0,0.0,0.0
2019-11-19 15,0.0,0.0,0.0,0.0,0.0
2019-11-19 16,0.0,0.0,0.0,0.0,0.0
2019-11-19 17,0.0,0.0,0.0,0.0,0.0
2019-11-19 18,0.0,0.0,0.0,0.0,0.0
2019-11-19 19,0.0,0.0,0.0,0.0,0.0
2019-11-19 20,0.0,0.0,0.0,0.0,0.0
2019-11-19 21,0.0,0.0,0.0,0.0,0.0
2019-11-19 22,0.0,0.0,0.0,0.0,0.0
2019-11-19 23,0.0,0.0,0.0,0.0,0.0
2019-11-20 00,0.0,0.0,0.0,0.0,0.0
2019-11-20 01,0.0,0.0,0.0,0.0,0.0
2019-11-20 02,0.0,0.0,0.0,0.0,0.0
2019-11-20 03,0.0,0.0,0.0,0.0,0.0
2019-11-20 04,0.0,0.0,0.0,0.0,0.0
2019-11-20 05,0.0,0.0,0.0,0.0,0.0
2019-11-20 06,0.0,0.0,0.0,0.0,0.0
2019-11-20 07,0.0,0.0,0.0,0.0,0.0
2019-11-20 08,0.0,0.0,0.0,0.0,0.0
2019-11-20 09,0.0,0.0,0.0,0.0,0.0
2019-11-20 10,0.0,0.0,0.0,0.0,0.0
2019-11-20 11,0.0,0.0,0.0,0.0,0.0
2019-11-20 12,0.0,0.0,0.0,0.0,0.0
2019-11-20 13,0.0,0.0,0.0,0.0,0.0
2019-11-20 14,0.0,0.0,0.0,0.0,0.0
2019-11-20 15,0.0,0.0,0.0,0.0,0.0
2019-11-20 16,0.0,0.0,0.0,0.0,0.0
2019-11-20 17,0.0,0.0,0.0,0.0,0.0
2019-11-20 18,0.0,0.0,0.0,0.0,0.0
2019-11-20 19,0.0,0.0,0.0,0.0,0.0
2019-11-20 20,0.0,0.0,0.0,0.0,0.0
2019-11-20 21,0.0,0.0,0.0,0.0,0.0
2019-11-20 22,0.0,0.0,0.0,0.0,0.0
2019-11-20 23,0.0,0.0,0.0,0.0,0.0
2019-11-21 00,0.0,0.0,0.0,0.0,0.0
2019-11-21 01,0.0,0.0,0.0,0.0,0.0
2019-11-21 02,0.0,0.0,0.0,0.0,0.0
2019-11-21 03,0.0,0.0,0.0,0.0,0.0
2019-11-21 04,0.0,0.0,0.0,0.0,0.0
2019-11-21 05,0.0,0.0,0.0,0.0,0.0
2019-11-21 06,0.0,0.0,0.0,0.0,0.0
2019-11-21 07,0.0,0.0,0.0,0.0,0.0
2019-11-21 08,0.0,0.0,0.0,0.0,0.0
2019-11-21 09,0.0,0.0,0.0,0.0,0.0
2019-11-21 10,0.0,0.0,0.0,0.0,0.0
2019-11-21 11,0.0,0.0,0.0,0.0,0.0
2019-11-21 12,0.0,0.0,0.0,0.0,0.0
2019-11-21 13,0.0,0.0,0.0,0.0,0.0
2019-11-21 14,0.0,0.0,0.0,0.0,0.0
2019-11-21 15,0.0,0.0,0.0,0.0,0.0
2019-11-21 16,0.0,0.0,0.0,0.0,0.0
2019-11-21 17,0.0,0.0,0.0,0.0,0.0
2019-11-21 18,0.0,0.0,0.0,0.0,0.0
2019-11-21 19,0.0,0.0,0.0,0.0,0.0
2019-11-21 20,0.0,0.0,0.0,0.0,0.0
2019-11-21 21,0.0,0.0,0.0,0.0,0.0
2019-11-21 22,0.0,0.0,0.0,0.0,0.0
2019-11-21 23,0.0,0.0,0.0,0.0,0.0
2019-11-22 00,0.0,0.0,0.0,0.0,0.0
2019-11-22 01,0.0,0.0,0.0,0.0,0.0
2019-11-22 02,0.0,0.0,0.0,0.0,0.0
2019-11-22 03,0.0,0.0,0.0,0.0,0.0
2019-11-22 04,0.0,0.0,0.0,0.0,0.0
2019-11-22 05,0.0,0.0,0.0,0.0,0.0
2019-11-22 06,0.0,0.0,0.0,0.0,0.0
2019-11-22 07,0.0,0.0,0.0,0.0,0.0
2019-11-22 08,0.0,0.0,0.0,0.0,0.0
2019-11-22 09,0.0,0.0,0.0,0.0,0.0
2019-11-22 10,0.0,0.0,0.0,0.0,0.0
2019-11-22 11,0.0,0.0,0.0,0.0,0.0
2019-11-22 12,0.0,0.0,0.0,0.0,0.0
2019-11-22 13,0.0,0.0,0.0,0.0,0.0
2019-11-22 14,0.0,0.0,0.0,0.0,0.0
2019-11-22 15,0.0,0.0,0.0,0.0,0.0
2019-11-22 16,0.0,0.0,0.0,0.0,0.0
2019-11-22 17,0.0,0.0,0.0,0.0,0.0
2019-11-22 18,0.0,0.0,0.0,0.0,0.0
2019-11-22 19,0.0,0.0,0.0,0.0,0.0
2019-11-22 20,0.0,0.0,0.0,0.0,0.0
2019-11-22 21,0.0,0.0,0.0,0.0,0.0
2019-11-22 22,0.0,0.0,0.0,0.0,0.0
2019-11-22 23,0.0,0.0,0.0,0.0,0.0
2019-11-23 00,0.0,0.0,0.0,0.0,0.0
2019-11-23 01,0.0,0.0,0.0,0.0,0.0
2019-11-23 02,0.0,0.0,0.0,0.0,0.0
2019-11-23 03,0.0,0.0,0.0,0.0,0.0
2019-11-23 04,0.0,0.0,0.0,0.0,0.0
2019-11-23 05,0.0,0.0,0.0,0.0,0.0
2019-11-23 06,0.0,0.0,0.0,0.0,0.0
2019-11-23 07,0.0,0.0,0.0,0.0,0.0
2019-11-23 08,0.0,0.0,0.0,0.0,0.0
2019-11-23 09,0.0,0.0,0.0,0.0,0.0
2019-11-23 10,0.0,0.0,0.0,0.0,0.0
2019-11-23 11,0.0,0.0,0.0,0.0,0.0
2019-11-23 12,0.0,0.0,0.0,0.0,0.0
2019-11-23 13,0.0,0.0,0.0,0.0,0.0
2019-11-23 14,0.0,0.0,0.0,0.0,0.0
2019-11-23 15,0.0,0.0,0.0,0.0,0.0
2019-11-23 16,0.0,0.0,0.0,0.0,0.0
2019-11-23 17,0.0,0.0,0.0,0.0,0.0
2019-11-23 18,0.0,0.0,0.0,0.0,0.0
2019-11-23 19,0.0,0.0,0.0,0.0,0.0
2019-11-23 20,0.0,0.0,0.0,0.0,0.0
2019-11-23 21,0.0,0.0,0.0,0.0,0.0
2019-11-23 22,0.0,0.0,0.0,0.0,0.0
2019-11-23 23,0.0,0.0,0.0,0.0,0.0
2019-11-24 00,0.0,0.0,0.0,0.0,0.0
2019-11-24 01,0.0,0.0,0.0,0.0,0.0
2019-11-24 02,0.0,0.0,0.0,0.0,0.0
2019-11-24 03,0.0,0.0,0.0,0.0,0.0
2019-11-24 04,0.0,0.0,0.0,0.0,0.0
2019-11-24 05,0.0,0.0,0.0,0.0,0.0
2019-11-24 06,0.0,0.0,0.0,0.0,0.0
2019-11-24 07,0.0,0.0,0.0,0.0,0.0
2019-11-24 08,0.0,0.0,0.0,0.0,0.0
2019-11-24 09,0.0,0.0,0.0,0.0,0.0
2019-11-24 10,0.0,0.0,0.0,0.0,0.0
2019-11-24 11,0.0,0.0,0.0,0.0,0.0
2019-11-24 12,0.0,0.0,0.0,0.0,0.0
2019-11-24 13,0.0,0.0,0.0,0.0,0.0
2019-11-24 14,0.0,0.0,0.0,0.0,0.0
2019-11-24 15,0.0,0.0,0.0,0.0,0.0
2019-11-24 16,0.0,0.0,0.0,0.0,0.0
2019-11-24 17,0.0,0.0,0.0,0.0,0.0
2019-11-24 18,0.0,0.0,0.0,0.0,0.0
2019-11-24 19,0.0,0.0,0.0,0.0,0.0
2019-11-24 20,0.0,0.0,0.0,0.0,0.0
2019-11-24 21,0.0,0.0,0.0,0.0,0.0
2019-11-24 22,0.0,0.0,0.0,0.0,0.0
2019-11-24 23,0.0,0.0,0.0,0.0,0.0
2019-11-25 00,0.0,0.0,0.0,0.0,0.0
2019-11-25 01,0.0,0.0,0.0,0.0,0.0
2019-11-25 02,0.0,0.0,0.0,0.0,0.0
2019-11-25 03,0.0,0.0,0.0,0.0,0.0
2019-11-25 04,0.0,0.0,0.0,0.0,0.0
2019-11-25 05,0.0,0.0,0.0,0.0,0.0
2019-11-25 06,0.0,0.0,0.0,0.0,0.0
2019-11-25 07,0.0,0.0,0.0,0.0,0.0
2019-11-25 08,0.0,0.0,0.0,0.0,0.0
2019-11-25 09,0.0,0.0,0.0,0.0,0.0
2019-11-25 10,0.0,0.0,0.0,0.0,0.0
2019-11-25 11,0.0,0.0,0.0,0.0,0.0
2019-11-25 12,0.0,0.0,0.0,0.0,0.0
2019-11-25 13,0.0,0.0,0.0,0.0,0.0
2019-11-25 14,0.0,0.0,0.0,0.0,0.0
2019-11-25 15,0.0,0.0,0.0,0.0,0.0
2019-11-25 16,0.0,0.0,0.0,0.0,0.0
2019-11-25 17,0.0,0.0,0.0,0.0,0.0
2019-11-25 18,0.0,0.0,0.0,0.0,0.0
2019-11-25 19,0.0,0.0,0.0,0.0,0.0
2019-11-25 20,0.0,0.0,0.0,0.0,0.0
2019-11-25 21,0.0,0.0,0.0,0.0,0.0
2019-11-25 22,0.0,0.0,0.0,0.0,0.0
2019-11-25 23,0.0,0.0,0.0,0.0,0.0
2019-11-26 00,0.0,0.0,0.0,0.0,0.0
2019-11-26 01,0.0,0.0,0.0,0.0,0.0
2019-11-26 02,0.0,0.0,0.0,0.0,0.0
2019-11-26 03,0.0,0.0,0.0,0.0,0.0
2019-11-26 04,0.0,0.0,0.0,0.0,0.0
2019-11-26 05,0.0,0.0,0.0,0.0,0.0
2019-11-26 06,0.0,0.0,0.0,0.0,0.0
2019-11-26 07,0.0,0.0,0.0,0.0,0.0
2019-11-26 08,0.0,0.0,0.0,0.0,0.0
2019-11-26 09,0.0,0.0,0.0,0.0,0.0
2019-11-26 10,0.0,0.0,0.0,0.0,0.0
2019-11-26 11,0.0,0.0,0.0,0.0,0.0
2019-11-26 12,0.0,0.0,0.0,0.0,0.0
2019-11-26 13,0.0,0.0,0.0,0.0,0.0
2019-11-26 14,0.0,0.0,0.0,0.0,0.0
2019-11-26 15,0.0,0.0,0.0,0.0,0.0
2019-11-26 16,0.0,0.0,0.0,0.0,0.0
2019-11-26 17,0.0,0.0,0.0,0.0,0.0
2019-11-26 18,0.0,0.0,0.0,0.0,0.0
2019-11-26 19,0.0,0.0,0.0,0.0,0.0
2019-11-26 20,0.0,0.0,0.0,0.0,0.0
2019-11-26 21,0.0,0.0,0.0,0.0,0.0
2019-11-26 22,0.0,0.0,0.0,0.0,0.0
2019-11-26 23,0.0,0.0,0.0,0.0,0.0
2019-11-27 00,0.0,0.0,0.0,0.0,0.0
2019-11-27 01,0.0,0.0,0.0,0.0,0.0
2019-11-27 02,0.0,0.0,0.0,0.0,0.0
2019-11-27 03,0.0,0.0,0.0,0.0,0.0
2019-11-27 04,0.0,0.0,0.0,0.0,0.0
2019-11-27 05,0.0,0.0,0.0,0.0,0.0
2019-11-27 06,0.0,0.0,0.0,0.0,0.0
2019-11-27 07,0.0,0.0,0.0,0.0,0.0
2019-11-27 08,0.0,0.0,0.0,0.0,0.0
2019-11-27 09,0.0,0.0,0.0,0.0,0.0
2019-11-27 10,0.0,0.0,0.0,0.0,0.0
2019-11-27 11,0.0,0.0,0.0,0.0,0.0
2019-11-27 12,0.0,0.0,0.0,0.0,0.0
2019-11-27 13,0.0,0.0,0.0,0.0,0.0
2019-11-27 14,0.0,0.0,0.0,0.0,0.0
2019-11-27 15,0.0,0.0,0.0,0.0,0.0
2019-11-27 16,0.0,0.0,0.0,0.0,0.0
2019-11-27 17,0.0,0.0,0.0,0.0,0.0
2019-11-27 18,0.0,0.0,0.0,0.0,0.0
2019-11-27 19,0.0,0.0,0.0,0.0,0.0
2019-11-27 20,0.0,0.0,0.0,0.0,0.0
2019-11-27 21,0.0,0.0,0.0,0.0,0.0
2019-11-27 22,0.0,0.0,0.0,0.0,0.0
2019-11-27 23,0.0,0.0,0.0,0.0,0.0
2019-11-28 00,0.0,0.0,0.0,0.0,0.0
2019-11-28 01,0.0,0.0,0.0,0.0,0.0
2019-11-28 02,0.0,0.0,0.0,0.0,0.0
2019-11-28 03,0.0,0.0,0.0,0.0,0.0
2019-11-28 04,0.0,0.0,0.0,0.0,0.0
2019-11-28 05,0.0,0.0,0.0,0.0,0.0
2019-11-28 06,0.0,0.0,0.0,0.0,0.0
2019-11-28 07,0.0,0.0,0.0,0.0,0.0
2019-11-28 08,0.0,0.0,0.0,0.0,0.0
2019-11-28 09,0.0,0.0,0.0,0.0,0.0
2019-11-28 10,0.0,0.0,0.0,0.0,0.0
2019-11-28 11,0.0,0.0,0.0,0.0,0.0
2019-11-28 12,0.0,0.0,0.0,0.0,0.0
2019-11-28 13,0.0,0.0,0.0,0.0,0.0
2019-11-28 14,0.0,0.0,0.0,0.0,0.0
2019-11-28 15,0.0,0.0,0.0,0.0,0.0
2019-11-28 16,0.0,0.0,0.0,0.0,0.0
2019-11-28 17,0.0,0.0,0.0,0.0,0.0
2019-11-28 18,0.0,0.0,0.0,0.0,0.0
2019-11-28 19,0.0,0.0,0.0,0.0,0.0
2019-11-28 20,0.0,0.0,0.0,0.0,0.0
2019-11-28 21,0.0,0.0,0.0,0.0,0.0
2019-11-28 22,0.0,0.0,0.0,0.0,0.0
2019-11-28 23,0.0,0.0,0.0,0.0,0.0
2019-11-29 00,0.0,0.0,0.0,0.0,0.0
2019-11-29 01,0.0,0.0,0.0,0.0,0.0
2019-11-29 02,0.0,0.0,0.0,0.0,0.0
2019-11-29 03,0.0,0.0,0.0,0.0,0.0
2019-11-29 04,0.0,0.0,0.0,0.0,0.0
2019-11-29 05,0.0,0.0,0.0,0.0,0.0
2019-11-29 06,0.0,0.0,0.0,0.0,0.0
2019-11-29 07,0.0,0.0,0.0,0.0,0.0
2019-11-29 08,0.0,0.0,0.0,0.0,0.0
2019-11-29 09,0.0,0.0,0.0,0.0,0.0
2019-11-29 10,0.0,0.0,0.0,0.0,0.0
2019-11-29 11,0.0,0.0,0.0,0.0,0.0
2019-11-29 12,0.0,0.0,0.0,0.0,0.0
2019-11-29 13,0.0,0.0,0.0,0.0,0.0
2019-11-29 14,0.0,0.0,0.0,0.0,0.0
2019-11-29 15,0.0,0.0,0.0,0.0,0.0
2019-11-29 16,0.0,0.0,0.0,0.0,0.0
2019-11-29 17,0.0,0.0,0.0,0.0,0.0
2019-11-29 18,0.0,0.0,0.0,0.0,0.0
2019-11-29 19,0.0,0.0,0.0,0.0,0.0
2019-11-29 20,0.0,0.0,0.0,0.0,0.0
2019-11-29 21,0.0,0.0,0.0,0.0,0.0
2019-11-29 22,0.0,0.0,0.0,0.0,0.0
2019-11-29 23,0.0,0.0,0.0,0.0,0.0
2019-11-30 00,0.0,0.0,0.0,0.0,0.0
2019-11-30 01,0.0,0.0,0.0,0.0,0.0
2019-11-30 02,0.0,0.0,0.0,0.0,0.0
2019-11-30 03,0.0,0.0,0.0,0.0,0.0
2019-11-30 04,0.0,0.0,0.0,0.0,0.0
2019-11-30 05,0.0,0.0,0.0,0.0,0.0
2019-11-30 06,0.0,0.0,0.0,0.0,0.0
2019-11-30 07,0.0,0.0,0.0,0.0,0.0
2019-11-30 08,0.0,0.0,0.0,0.0,0.0
2019-11-30 09,0.0,0.0,0.0,0.0,0.0
2019-11-30 10,0.0,0.0,0.0,0.0,0.0
2019-11-30 11,0.0,0.0,0.0,0.0,0.0
2019-11-30 12,0.0,0.0,0.0,0.0,0.0
2019-11-30 13,0.0,0.0,0.0,0.0,0.0
2019-11-30 14,0.0,0.0,0.0,0.0,0.0
2019-11-30 15,0.0,0.0,0.0,0.0,0.0
2019-11-30 16,0.0,0.0,0.0,0.0,0.0
2019-11-30 17,0.0,0.0,0.0,0.0,0.0
2019-11-30 18,0.0,0.0,0.0,0.0,0.0
2019-11-30 19,0.0,0.0,0.0,0.0,0.0
2019-11-30 20,0.0,0.0,0.0,0.0,0.0
2019-11-30 21,0.0,0.0,0.0,0.0,0.0
2019-11-30 22,0.0,0.0,0.0,0.0,0.0
2019-11-30 23,0.0,0.0,0.0,0.0,0.0
2019-12-01 00,0.0,0.0,0.0,0.0,0.0
2019-12-01 01,0.0,0.0,0.0,0.0,0.0
2019-12-01 02,0.0,0.0,0.0,0.0,0.0
2019-12-01 03,0.0,0.0,0.0,0.0,0.0
2019-12-01 04,0.0,0.0,0.0,0.0,0.0
2019-12-01 05,0.0,0.0,0.0,0.0,0.0
2019-12-01 06,0.0,0.0,0.0,0.0,0.0
2019-12-01 07,0.0,0.0,0.0,0.0,0.0
2019-12-01 08,0.0,0.0,0.0,0.0,0.0
2019-12-01 09,0.0,0.0,0.0,0.0,0.0
2019-12-01 10,0.0,0.0,0.0,0.0,0.0
2019-12-01 11,0.0,0.0,0.0,0.0,0.0
2019-12-01 12,0.0,0.0,0.0,0.0,0.0
2019-12-01 13,0.0,0.0,0.0,0.0,0.0
2019-12-01 14,0.0,0.0,0.0,0.0,0.0
2019-12-01 15,0.0,0.0,0.0,0.0,0.0
2019-12-01 16,0.0,0.0,0.0,0.0,0.0
2019-12-01 17,0.0,0.0,0.0,0.0,0.0
2019-12-01 18,0.0,0.0,0.0,0.0,0.0
2019-12-01 19,0.0,0.0,0.0,0.0,0.0
2019-12-01 20,0.0,0.0,0.0,0.0,0.0
2019-12-01 21,0.0,0.0,0.0,0.0,0.0
2019-12-01 22,0.0,0.0,0.0,0.0,0.0
2019-12-01 23,0.0,0.0,0.0,0.0,0.0
2019-12-02 00,0.0,0.0,0.0,0.0,0.0
2019-12-02 01,0.0,0.0,0.0,0.0,0.0
2019-12-02 02,0.0,0.0,0.0,0.0,0.0
2019-12-02 03,0.0,0.0,0.0,0.0,0.0
2019-12-02 04,0.0,0.0,0.0,0.0,0.0
2019-12-02 05,0.0,0.0,0.0,0.0,0.0
2019-12-02 06,0.0,0.0,0.0,0.0,0.0
2019-12-02 07,0.0,0.0,0.0,0.0,0.0
2019-12-02 08,0.0,0.0,0.0,0.0,0.0
2019-12-02 09,0.0,0.0,0.0,0.0,0.0
2019-12-02 10,0.0,0.0,0.0,0.0,0.0
2019-12-02 11,0.0,0.0,0.0,0.0,0.0
2019-12-02 12,0.0,0.0,0.0,0.0,0.0
2019-12-02 13,0.0,0.0,0.0,0.0,0.0
2019-12-02 14,0.0,0.0,0.0,0.0,0.0
2019-12-02 15,0.0,0.0,0.0,0.0,0.0
2019-12-02 16,0.0,0.0,0.0,0.0,0.0
2019-12-02 17,0.0,0.0,0.0,0.0,0.0
2019-12-02 18,0.0,0.0,0.0,0.0,0.0
2019-12-02 19,0.0,0.0,0.0,0.0,0.0
2019-12-02 20,0.0,0.0,0.0,0.0,0.0
2019-12-02 21,0.0,0.0,0.0,0.0,0.0
2019-12-02 22,0.0,0.0,0.0,0.0,0.0
2019-12-02 23,0.0,0.0,0.0,0.0,0.0
2019-12-03 00,0.0,0.0,0.0,0.0,0.0
2019-12-03 01,0.0,0.0,0.0,0.0,0.0
2019-12-03 02,0.0,0.0,0.0,0.0,0.0
2019-12-03 03,0.0,0.0,0.0,0.0,0.0
2019-12-03 04,0.0,0.0,0.0,0.0,0.0
2019-12-03 05,0.0,0.0,0.0,0.0,0.0
2019-12-03 06,0.0,0.0,0.0,0.0,0.0
2019-12-03 07,0.0,0.0,0.0,0.0,0.0
2019-12-03 08,0.0,0.0,0.0,0.0,0.0
2019-12-03 09,0.0,0.0,0.0,0.0,0.0
2019-12-03 10,0.0,0.0,0.0,0.0,0.0
2019-12-03 11,0.0,0.0,0.0,0.0,0.0
2019-12-03 12,0.0,0.0,0.0,0.0,0.0
2019-12-03 13,0.0,0.0,0.0,0.0,0.0
2019-12-03 14,0.0,0.0,0.0,0.0,0.0
2019-12-03 15,0.0,0.0,0.0,0.0,0.0
2019-12-03 16,0.0,0.0,0.0,0.0,0.0
2019-12-03 17,0.0,0.0,0.0,0.0,0.0
2019-12-03 18,0.0,0.0,0.0,0.0,0.0
2019-12-03 19,0.0,0.0,0.0,0.0,0.0
2019-12-03 20,0.0,0.0,0.0,0.0,0.0
2019-12-03 21,0.0,0.0,0.0,0.0,0.0
2019-12-03 22,0.0,0.0,0.0,0.0,0.0
2019-12-03 23,0.0,0.0,0.0,0.0,0.0
2019-12-04 00,0.0,0.0,0.0,0.0,0.0
2019-12-04 01,0.0,0.0,0.0,0.0,0.0
2019-12-04 02,0.0,0.0,0.0,0.0,0.0
2019-12-04 03,0.0,0.0,0.0,0.0,0.0
2019-12-04 04,0.0,0.0,0.0,0.0,0.0
2019-12-04 05,0.0,0.0,0.0,0.0,0.0
2019-12-04 06,0.0,0.0,0.0,0.0,0.0
2019-12-04 07,0.0,0.0,0.0,0.0,0.0
2019-12-04 08,0.0,0.0,0.0,0.0,0.0
2019-12-04 09,0.0,0.0,0.0,0.0,0.0
2019-12-04 10,0.0,0.0,0.0,0.0,0.0
2019-12-04 11,0.0,0.0,0.0,0.0,0.0
2019-12-04 12,0.0,0.0,0.0,0.0,0.0
2019-12-04 13,0.0,0.0,0.0,0.0,0.0
2019-12-04 14,0.0,0.0,0.0,0.0,0.0
2019-12-04 15,0.0,0.0,0.0,0.0,0.0
2019-12-04 16,0.0,0.0,0.0,0.0,0.0
2019-12-04 17,0.0,0.0,0.0,0.0,0.0
2019-12-04 18,0.0,0.0,0.0,0.0,0.0
2019-12-04 19,0.0,0.0,0.0,0.0,0.0
2019-12-04 20,0.0,0.0,0.0,0.0,0.0
2019-12-04 21,0.0,0.0,0.0,0.0,0.0
2019-12-04 22,0.0,0.0,0.0,0.0,0.0
2019-12-04 23,0.0,0.0,0.0,0.0,0.0
2019-12-05 00,0.0,0.0,0.0,0.0,0.0
2019-12-05 01,0.0,0.0,0.0,0.0,0.0
2019-12-05 02,0.0,0.0,0.0,0.0,0.0
2019-12-05 03,0.0,0.0,0.0,0.0,0.0
2019-12-05 04,0.0,0.0,0.0,0.0,0.0
2019-12-05 05,0.0,0.0,0.0,0.0,0.0
2019-12-05 06,0.0,0.0,0.0,0.0,0.0
2019-12-05 07,0.0,0.0,0.0,0.0,0.0
2019-12-05 08,0.0,0.0,0.0,0.0,0.0
2019-12-05 09,0.0,0.0,0.0,0.0,0.0
